technical_id,key,object_number,district_id,district,neighborhood,green_area_type,playground_name,playground_suffix,year_built,last_renovation_year,area_sqm,dedication,planning_area_number,planning_area_name,net_play_area_sqm,full_address,latitude,longitude
00008100_0019925e,00008100:0019925e,2306861,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Alfred-Döblin-Straße - Spielplatz,südlich Sportplatz W.-Felsenstein-Str.,2009.0,,373.1,gewidmet,10100208.0,Bürgerpark,373.15,"Alfred-Döblin-Straße - Spielplatz,Bürgerpark, Berlin, Germany",,
00008100_00199407,00008100:00199407,00194,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Brodowiner Ring, am RHB",Plansche Marzahn/ Ost,1987.0,,69.0,gewidmet,10100207.0,Ahrensfelder Berge,68.9,"Brodowiner Ring, am RHB,Ahrensfelder Berge, Berlin, Germany",,
00008100_0024c5ed,00008100:0024c5ed,R04-24638,'10,Marzahn-Hellersdorf,Biesdorf,Spielplatz,Stadtgarten Biesdorf Spielplatz,Spielplatz Minsker Straße mit Wasser-Sprühfeld,2017.0,,1574.5,gewidmet,10300733.0,Alt-Biesdorf,1574.4,"Stadtgarten Biesdorf Spielplatz ,Alt-Biesdorf, Berlin, Germany",52.505774,13.5548141
00008100_00199731,00008100:00199731,2300575,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Teterower Ring -Spielplatz,Teterower Ring,,,3063.0,gewidmet,10200629.0,Teterower Ring,1623.91,"Teterower Ring -Spielplatz,Teterower Ring, Berlin, Germany",,
00008100_0020a38b,00008100:0020a38b,R05-23507,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Öff.Spielplatz Oschatzer Ring,ehm.Schulgrundstück Oschatzer Ring 1,2014.0,,1828.0,gewidmet,10200423.0,Böhlener Straße,397.68,"Öff.Spielplatz Oschatzer Ring,Böhlener Straße, Berlin, Germany",,
00008100_00199449,00008100:00199449,00205,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Landsberger Allee 565 - Spielplatz,Brodowiner Ring/ Ringenwalder Straße,1996.0,,729.0,gewidmet,10100207.0,Ahrensfelder Berge,728.12,"Landsberger Allee 565 - Spielplatz,Ahrensfelder Berge, Berlin, Germany",,
00008100_001991f9,00008100:001991f9,00256,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Paul-Schwenk-Straße, Wohnhof",Bolzplatz,1984.0,,970.0,gewidmet,10100313.0,Alt-Marzahn,965.52,"Paul-Schwenk-Straße, Wohnhof ,Alt-Marzahn, Berlin, Germany",,
00008100_0019918a,00008100:0019918a,00250,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Bruno-Baum-Straße - Grünzug, Spielplatz",Bolz- und Spielplatz am RHB,1983.0,,1781.5,gewidmet,10100313.0,Alt-Marzahn,868.1,"Bruno-Baum-Straße - Grünzug, Spielplatz,Alt-Marzahn, Berlin, Germany",,
00008100_00199771,00008100:00199771,2301261,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Alte Hellersdorfer  Str. Spielplatz,Alte  Hellersdorfer  Straße (Hasenpfuhl),,,1857.0,gewidmet,10200627.0,Am Kienberg,787.37,"Alte Hellersdorfer  Str. Spielplatz,Am Kienberg, Berlin, Germany",,
00008100_00199420,00008100:00199420,00181,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Grohsteig 23 - Bolzplatz,Bolzplatz am Grohsteig/ Jan-Petersen-Straße,1986.0,,858.0,gewidmet,10100209.0,Lea-Grundig-Straße,796.75,"Grohsteig 23 - Bolzplatz,Lea-Grundig-Straße, Berlin, Germany",,
00008100_00199246,00008100:00199246,2307361,'10,Marzahn-Hellersdorf,Biesdorf,Spielplatz,Südlich Cecilienstraße - Ballspielanlage,Höhe Blumberger Damm 14,2010.0,,1946.0,gewidmet,10300732.0,Buckower Ring,1945.96,"Südlich Cecilienstraße - Ballspielanlage,Buckower Ring, Berlin, Germany",,
00008100_001991d1,00008100:001991d1,00300,'10,Marzahn-Hellersdorf,Biesdorf,Spielplatz,Cecilienstraße 182,Spielbereich zum Wuhlgarten,1986.0,,582.7,gewidmet,10300732.0,Buckower Ring,583.0,"Cecilienstraße 182,Buckower Ring, Berlin, Germany",52.5267695,13.5738666
00008100_0019931b,00008100:0019931b,2301353,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Spielplatz an der Frohburger Straße,Frohburger Straße,,,765.0,gewidmet,10200525.0,Schleipfuhl,765.0,"Spielplatz an der Frohburger Straße,Schleipfuhl, Berlin, Germany",,
00008100_001991f4,00008100:001991f4,00224,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Marchwitzastr/ Allee d.Kosmonauten/,Spielbereich hinter Marchwitzastr. 35/37,1983.0,,756.0,gewidmet,10100312.0,Springpfuhl,701.4,"Marchwitzastr/ Allee d.Kosmonauten/,Springpfuhl, Berlin, Germany",,
00008100_00199264,00008100:00199264,2306721,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Hohensaatener Straße,neuer Ballspielplatz,2007.0,,568.0,gewidmet,10100207.0,Ahrensfelder Berge,567.99,"Hohensaatener Straße,Ahrensfelder Berge, Berlin, Germany",52.55002,13.5729104
00008100_00199727,00008100:00199727,2300581,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Windschutzstreifen-Spielplatz,Carola- Neher- Str.,,,1194.0,gewidmet,10200526.0,Boulevard Kastanienallee,899.9,"Windschutzstreifen-Spielplatz,Boulevard Kastanienallee, Berlin, Germany",,
00008100_001991f3,00008100:001991f3,00279,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Hain der Freundschaft,",Spielplatz,1985.0,,867.0,gewidmet,10100315.0,Bärenstein,866.87,"Hain der Freundschaft, ,Bärenstein, Berlin, Germany",,
00008100_00199729,00008100:00199729,2300576,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Lubminer -Spielplatz,Spielplatz - Wuhletal,,,7698.0,gewidmet,10200629.0,Teterower Ring,1993.41,"Lubminer -Spielplatz,Teterower Ring, Berlin, Germany",,
00008100_001994cf,00008100:001994cf,00805,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"""Wiesenpark"" Landsberger Tor",Ballspielplätze,2000.0,,1426.0,gewidmet,10100316.0,Landsberger Tor,1426.67,"""Wiesenpark"" Landsberger Tor,Landsberger Tor, Berlin, Germany",,
00008100_001994ee,00008100:001994ee,2302341,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Eichhorster Str. an der Gleisschleife,Bolzplatz,2000.0,,1576.0,gewidmet,10100102.0,Rosenbecker Straße,1322.11,"Eichhorster Str. an der Gleisschleife,Rosenbecker Straße, Berlin, Germany",,
00008100_0019941a,00008100:0019941a,00141,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Clara-Zetkin-Park II,Wasserspielplatz,1989.0,,569.1,gewidmet,10100104.0,Golliner Straße,467.22,"Clara-Zetkin-Park II,Golliner Straße, Berlin, Germany",52.5645389,13.5736746
00008100_0019949e,00008100:0019949e,00802,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Seelgrabenpark Marzahn/ Nord,Spielplatz Kletterolymp Kemberger Straße,2000.0,,1461.4,gewidmet,10100104.0,Golliner Straße,1461.41,"Seelgrabenpark Marzahn/ Nord,Golliner Straße, Berlin, Germany",,
00008100_0019925d,00008100:0019925d,2306921,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Öffentlicher Spielplatz,im Regine- Hildebrandt- Park,,,1002.0,gewidmet,10200526.0,Boulevard Kastanienallee,941.0,"Öffentlicher Spielplatz,Boulevard Kastanienallee, Berlin, Germany",,
00008100_0019933b,00008100:0019933b,2301321,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Kyritzer Str. - Bolzplatz,Am Wuhlewanderweg,,,3167.0,gewidmet,10200418.0,Kyritzer Straße,2633.06,"Kyritzer Str. - Bolzplatz,Kyritzer Straße, Berlin, Germany",,
00008100_00199332,00008100:00199332,2301328,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Rosenbecker Straße 37,Ecke Eichhorster Straße,2003.0,,1944.5,gewidmet,10100102.0,Rosenbecker Straße,1543.47,"Rosenbecker Straße 37,Rosenbecker Straße, Berlin, Germany",52.5724484,13.5710718
00008100_001993be,00008100:001993be,2300595,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Kastanie/Teupitzer Str.Spiel und Bolzplatz,Mittenwalder/Teupitzer Straße,,,5326.0,gewidmet,10200417.0,Zossener Straße,1515.28,"Kastanie/Teupitzer Str.Spiel und Bolzplatz,Zossener Straße, Berlin, Germany",,
00008100_00199408,00008100:00199408,00195,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Brodowiner Ring 22,Spielplatz,1987.0,,325.0,gewidmet,10100207.0,Ahrensfelder Berge,324.47,"Brodowiner Ring 22,Ahrensfelder Berge, Berlin, Germany",52.5488293,13.5784659
00008100_0019926d,00008100:0019926d,2306441,'10,Marzahn-Hellersdorf,Mahlsdorf,Spielplatz,Spielplatz am Waldowpark,Waldowstraße,,,2025.0,gewidmet,10400939.0,Alt-Mahlsdorf,672.5,"Spielplatz am Waldowpark,Alt-Mahlsdorf, Berlin, Germany",,
00008100_0022d9a1,00008100:0022d9a1,R01-24126,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Seelgrabenpark Marzahn/ Westpark,Spielplatz östlich Turnhalle Dessauer Straße,2016.0,,637.0,gewidmet,10100101.0,Marzahn West,637.03,"Seelgrabenpark Marzahn/ Westpark,Marzahn West, Berlin, Germany",,
00008100_001991ad,00008100:001991ad,00225,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Marchwitzastr/ Allee d.Kosmonauten/,Bolzplatz Märkische Allee 40-66,1983.0,,594.0,gewidmet,10100312.0,Springpfuhl,593.5,"Marchwitzastr/ Allee d.Kosmonauten/,Springpfuhl, Berlin, Germany",,
00008100_00199416,00008100:00199416,00145,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Bürgerpark Marzahn - großer Spielplatz,großer allgemeiner Spielplatz,1991.0,,4907.3,gewidmet,10100208.0,Bürgerpark,1511.94,"Bürgerpark Marzahn - großer Spielplatz,Bürgerpark, Berlin, Germany",,
00008100_00199203,00008100:00199203,00262,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Grünzug Fichtelbergstr./Pekrunstraße,Am Amanlisweg 12,1984.0,,1138.0,gewidmet,10100314.0,Auersbergstraße,339.61,"Grünzug Fichtelbergstr./Pekrunstraße ,Auersbergstraße, Berlin, Germany",,
00008100_00199210,00008100:00199210,00230,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Springpfuhlpark, Spielplatz",hinter der Schwimmhalle,1983.0,,627.0,gewidmet,10100312.0,Springpfuhl,626.8,"Springpfuhlpark, Spielplatz,Springpfuhl, Berlin, Germany",,
00008100_00199429,00008100:00199429,00144,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Geraer Ring, Grünzug Marzahn/West",Wasserspielplatz,1996.0,,854.6,gewidmet,10100101.0,Marzahn West,429.66,"Geraer Ring, Grünzug Marzahn/West,Marzahn West, Berlin, Germany",,
00008100_00199227,00008100:00199227,2307821,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Skaterpark,am Beerenpfuhlgraben,,,3653.0,gewidmet,10200420.0,Gut Hellersdorf,2153.0,"Skaterpark ,Gut Hellersdorf, Berlin, Germany",,
00008100_002504bc,00008100:002504bc,R05-24721,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,"Spielplatz zw,Suhler Str.36 und 46",Suhler NORD Entlang der Wuhle,2018.0,,1462.0,gewidmet,10200420.0,Gut Hellersdorf,1354.47,"Spielplatz zw,Suhler Str.36 und 46,Gut Hellersdorf, Berlin, Germany",,
00008100_001994db,00008100:001994db,00803,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Mühlenberg - Dorf Alt-Marzahn,Spielplatz an AdK,2000.0,2013.0,95.3,gewidmet,10100313.0,Alt-Marzahn,95.28,"Mühlenberg - Dorf Alt-Marzahn,Alt-Marzahn, Berlin, Germany",,
00008100_00199200,00008100:00199200,00255,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Paul-Schwenk-Straße, Wohnhof",Spielplatz neben Kita,1984.0,,677.0,gewidmet,10100313.0,Alt-Marzahn,423.62,"Paul-Schwenk-Straße, Wohnhof ,Alt-Marzahn, Berlin, Germany",,
00008100_00280211,00008100:00280211,R04-25118,'10,Marzahn-Hellersdorf,Biesdorf,Spielplatz,Spielplatz Walsheimer Str,Paradiessiedlung,2018.0,,1744.3,gewidmet,10300733.0,Alt-Biesdorf,1744.3,"Spielplatz Walsheimer Str,Alt-Biesdorf, Berlin, Germany",,
00008100_00199255,00008100:00199255,2306961,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Sprühplantsche ""Altlandsberger Platz""",Zinndorfer Straße,,,551.0,gewidmet,10100316.0,Landsberger Tor,551.0,"Sprühplantsche ""Altlandsberger Platz"",Landsberger Tor, Berlin, Germany",,
00008100_00199434,00008100:00199434,00185,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Schwarzburger Str. 15/ 17,Spielplatz,1986.0,,527.0,gewidmet,10100206.0,Wuhletalstraße,312.0,"Schwarzburger Str. 15/ 17,Wuhletalstraße, Berlin, Germany",52.5582106,13.5713829
00008100_001993c3,00008100:001993c3,2300598,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Zerbster Straße- Bolzplatz,an der Zerbster Straße,,,2044.0,gewidmet,10200423.0,Böhlener Straße,2044.91,"Zerbster Straße- Bolzplatz,Böhlener Straße, Berlin, Germany",,
00008100_0019919a,00008100:0019919a,00317,'10,Marzahn-Hellersdorf,Biesdorf,Spielplatz,Nordpromenade,Piratenspielplatz am S-Bahnhof Biesdorf,1990.0,2022.0,2202.5,gewidmet,10300733.0,Alt-Biesdorf,1686.77,"Nordpromenade,Alt-Biesdorf, Berlin, Germany",52.5123656,13.5559524
00008100_001991cb,00008100:001991cb,00234,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Grünzug Akazienwäldchen, Poelchaustr.",Bolzplatz hinter Murtzaner Ring 9/11/13,1983.0,1997.0,338.0,gewidmet,10100312.0,Springpfuhl,337.5,"Grünzug Akazienwäldchen, Poelchaustr.,Springpfuhl, Berlin, Germany",,
00008100_0019924f,00008100:0019924f,2307041,'10,Marzahn-Hellersdorf,Biesdorf,Spielplatz,"Wateweg, Wuhlegrünzug",Spielplatz östlich Wateweg,2010.0,2021.0,255.0,gewidmet,10300734.0,Biesdorf Süd,255.0,"Wateweg, Wuhlegrünzug,Biesdorf Süd, Berlin, Germany",,
00008100_0019942d,00008100:0019942d,00149,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Dessauer Straße/Schwarzwurzelstraße,Bolzplatz u. Spielplatz Westpark,2007.0,,3348.2,gewidmet,10100101.0,Marzahn West,726.41,"Dessauer Straße/Schwarzwurzelstraße,Marzahn West, Berlin, Germany",,
00008100_00199361,00008100:00199361,2300586,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Zerbster Straße - Spielplatz,Drachenplantsche,,,9514.0,gewidmet,10200423.0,Böhlener Straße,2369.88,"Zerbster Straße - Spielplatz,Böhlener Straße, Berlin, Germany",,
00008100_00199194,00008100:00199194,00232,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Springpfuhlpark, Bolzplatz",hinter der Schwimmhalle,1988.0,,812.9,gewidmet,10100312.0,Springpfuhl,780.0,"Springpfuhlpark, Bolzplatz,Springpfuhl, Berlin, Germany",,
00008100_002819d1,00008100:002819d1,R05-26008,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Spielplatz Riesenameisen und Pferd,Unknown,2016.0,,575.0,gewidmet,10100316.0,Landsberger Tor,575.0,"Spielplatz Riesenameisen und Pferd,Landsberger Tor, Berlin, Germany",,
00008100_001991ff,00008100:001991ff,00264,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Grünzug  Fichtelbergstr./Pekrunstraße,BP Amanlisweg 12,1984.0,,539.0,gewidmet,10100314.0,Auersbergstraße,539.15,"Grünzug  Fichtelbergstr./Pekrunstraße,Auersbergstraße, Berlin, Germany",,
00008100_00199406,00008100:00199406,00172,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Sella-Hasse-Straße, an der Turnhalle",Spielplatz,1985.0,2018.0,1089.5,gewidmet,10100208.0,Bürgerpark,754.19,"Sella-Hasse-Straße, an der Turnhalle,Bürgerpark, Berlin, Germany",,
00008100_001993cb,00008100:001993cb,2300588,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Teterower Ring - Bolzplatz,Teterower Ring,,,396.0,gewidmet,10200629.0,Teterower Ring,331.9,"Teterower Ring - Bolzplatz,Teterower Ring, Berlin, Germany",,
00008100_001991e5,00008100:001991e5,00288,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Rebhuhnweg - am Dorf Marzahn,"Bolzplatz am ""Lesegarten""",1985.0,,907.0,gewidmet,10100313.0,Alt-Marzahn,906.61,"Rebhuhnweg - am Dorf Marzahn,Alt-Marzahn, Berlin, Germany",,
00008100_00199501,00008100:00199501,2302081,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Spielplatz Am Baltenring,Zugang auch Lily-Braun-Straße,,,2693.0,gewidmet,10200630.0,Cecilienplatz,345.16,"Spielplatz Am Baltenring,Cecilienplatz, Berlin, Germany",,
00008100_0019931a,00008100:0019931a,2301356,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Wuhletalstraße - an der Gleisschleife,",Spielplatz Skater Anlage,2004.0,2024.0,3940.7,gewidmet,10100206.0,Wuhletalstraße,2006.95,"Wuhletalstraße - an der Gleisschleife,,Wuhletalstraße, Berlin, Germany",,
00008100_001c647f,00008100:001c647f,010072,'09,Treptow-Köpenick,Alt-Treptow,Spielplatz,Am Treptower Park/ TT  Heidegarten AT KSP,neben Heidegarten,,,50.0,gewidmet,9100101.0,Alt-Treptow,48.88,"Am Treptower Park/ TT  Heidegarten AT KSP,Alt-Treptow, Berlin, Germany",,
00008100_0022d66d,00008100:0022d66d,R01-24123,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Seelgrabenpark Marzahn/ Nord,Spielplatz auf Kita-Abrissfläche Belziger Ring 35/ 37,2016.0,,388.4,gewidmet,10100104.0,Golliner Straße,388.4,"Seelgrabenpark Marzahn/ Nord,Golliner Straße, Berlin, Germany",,
00008100_00199211,00008100:00199211,00249,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,"Bruno-Baum-Straße - Grünzug,",Spielbereich hinter Br.-Baum-Str. 32/34,1983.0,,1584.0,gewidmet,10100313.0,Alt-Marzahn,1584.0,"Bruno-Baum-Straße - Grünzug, ,Alt-Marzahn, Berlin, Germany",,
00008100_001991d9,00008100:001991d9,00222,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Marchwitzastr/ Allee d.Kosmonauten/,Spielbereiche Märkische Allee 40-60,1983.0,,2414.1,gewidmet,10100312.0,Springpfuhl,1008.0,"Marchwitzastr/ Allee d.Kosmonauten/,Springpfuhl, Berlin, Germany",,
00008100_0019944f,00008100:0019944f,00171,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Walter-Felsenstein-Straße,Sella-Hasse-Str. 23 - Spielplatz,1991.0,,741.0,gewidmet,10100208.0,Bürgerpark,741.03,"Walter-Felsenstein-Straße,Bürgerpark, Berlin, Germany",52.5542019,13.5537796
00008100_001994e7,00008100:001994e7,00704,'10,Marzahn-Hellersdorf,Biesdorf,Spielplatz,"Habichtshorst, Apollofalterallee",Spielplatz in den Schmetterlingswiesen,2008.0,,1207.0,gewidmet,10300734.0,Biesdorf Süd,1206.1,"Habichtshorst, Apollofalterallee,Biesdorf Süd, Berlin, Germany",,
00008100_00281a0e,00008100:00281a0e,R07-26013,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Spielplatz Elektropolis,Unknown,2016.0,,2217.0,gewidmet,10200627.0,Am Kienberg,2217.0,"Spielplatz Elektropolis,Am Kienberg, Berlin, Germany",,
00008100_0019926a,00008100:0019926a,2306502,'10,Marzahn-Hellersdorf,Marzahn,Spielplatz,Kienbergstraße 54 - Spielplatz,Ehemalige KITA-Fläche,2008.0,,582.0,gewidmet,10100315.0,Bärenstein,512.04,"Kienbergstraße 54 - Spielplatz,Bärenstein, Berlin, Germany",,
00008100_0019972f,00008100:0019972f,2300571,'10,Marzahn-Hellersdorf,Hellersdorf,Spielplatz,Spielplatz Suhler Straße,SÜD Suhler Str. 60 -68,2018.0,,913.0,gewidmet,10200420.0,Gut Hellersdorf,164.36,"Spielplatz Suhler Straße ,Gut Hellersdorf, Berlin, Germany",,
00008100_001c6465,00008100:001c6465,050082,'09,Treptow-Köpenick,Niederschöneweide,Spielplatz,Hartriegelstraße ggü.Nr.114 Nie KSP,a.d.Schule,,,3496.0,gewidmet,9200614.0,Oberspree,2500.0,"Hartriegelstraße ggü.Nr.114 Nie KSP,Oberspree, Berlin, Germany",,
00008100_001c6464,00008100:001c6464,050092,'09,Treptow-Köpenick,Niederschöneweide,Spielplatz,Hartriegelstraße gegenüber Nr. 114/ Ballspielplatz Nie KSP,Bolzplatz,,,2277.0,gewidmet,9200614.0,Oberspree,1406.0,"Hartriegelstraße gegenüber Nr. 114/ Ballspielplatz Nie KSP,Oberspree, Berlin, Germany",,
00008100_001c6bb6,00008100:001c6bb6,040042,'09,Treptow-Köpenick,Johannisthal,Spielplatz,Hermann-Dorner-Allee/ Himmelsspiegel Jo KSP,Asphaltfläche ehemaliges Flugfeld,,,2434.6,Unknown,9100409.0,Landschaftspark Adlershof,2039.75,"Hermann-Dorner-Allee/ Himmelsspiegel Jo KSP,Landschaftspark Adlershof, Berlin, Germany",,
00008100_001c69e4,00008100:001c69e4,110012,'09,Treptow-Köpenick,Friedrichshagen,Spielplatz,Am Goldmannpark Fr KSP,(6a/9-7),,,1095.0,gewidmet,9501737.0,Alt-Friedrichshagen,940.71,"Am Goldmannpark Fr KSP,Alt-Friedrichshagen, Berlin, Germany",,
00008100_001c6649,00008100:001c6649,060262,'09,Treptow-Köpenick,Altglienicke,Spielplatz,Schönefelder Chaussee 213 Ag KSP,Unknown,2015.0,,1256.0,gewidmet,9300922.0,Kosmos Viertel,931.61,"Schönefelder Chaussee 213 Ag KSP,Kosmos Viertel, Berlin, Germany",,
00008100_0026fda9,00008100:0026fda9,120072,'09,Treptow-Köpenick,Rahnsdorf,Spielplatz,Wolfgang-Steinitz-Straße/ Lagunenweg Ra KSP,Unknown,,,1333.2,gewidmet,9501838.0,Rahnsdorf,1100.0,"Wolfgang-Steinitz-Straße/ Lagunenweg Ra KSP,Rahnsdorf, Berlin, Germany",,
00008100_001c69f4,00008100:001c69f4,100092,'09,Treptow-Köpenick,Köpenick,Spielplatz,Friedrichshagener Straße/ Mühlenfließ Köp KSP,Mühlenfließ Hangrutsche,,,642.1,gewidmet,9501941.0,Friedrichshagener Straße,642.1,"Friedrichshagener Straße/ Mühlenfließ Köp KSP,Friedrichshagener Straße, Berlin, Germany",,
00008100_001c69f3,00008100:001c69f3,100122,'09,Treptow-Köpenick,Köpenick,Spielplatz,Friedrichshagener Straße/ Skatebordanlage Köp KSP,(6a/1-3),1996.0,,708.1,gewidmet,9501941.0,Friedrichshagener Straße,654.77,"Friedrichshagener Straße/ Skatebordanlage Köp KSP,Friedrichshagener Straße, Berlin, Germany",,
00008100_001c6852,00008100:001c6852,010132,'09,Treptow-Köpenick,Alt-Treptow,Spielplatz,Wildenbruchstraße 38 AT - Keine Pflege!,"""Kuhfuß""",,,2973.4,gewidmet,9100101.0,Alt-Treptow,1500.0,"Wildenbruchstraße 38 AT - Keine Pflege!,Alt-Treptow, Berlin, Germany",,
00008100_001c6651,00008100:001c6651,060332,'09,Treptow-Köpenick,Altglienicke,Spielplatz,Zum Alten Windmühlenberg/ Rapunzelstraße Ag KSP,Unknown,2010.0,,2808.0,gewidmet,9300920.0,Dorf Altglienicke,1546.3,"Zum Alten Windmühlenberg/ Rapunzelstraße Ag KSP,Dorf Altglienicke, Berlin, Germany",,
00008100_001c6635,00008100:001c6635,060322,'09,Treptow-Köpenick,Altglienicke,Spielplatz,Zum Alten Windmühlenberg  Ag KSP,Spielbereiche im Hangkantenpark,2013.0,,1000.0,gewidmet,9300920.0,Dorf Altglienicke,2350.0,"Zum Alten Windmühlenberg  Ag KSP,Dorf Altglienicke, Berlin, Germany",,
00008100_001c64e8,00008100:001c64e8,020062,'09,Treptow-Köpenick,Plänterwald,Spielplatz,Willi-Sänger-Straße hinter Nr. 1 Pl KSP,Unknown,2002.0,,612.8,gewidmet,9100203.0,Plänterwald Ost,582.23,"Willi-Sänger-Straße hinter Nr. 1 Pl KSP,Plänterwald Ost, Berlin, Germany",,
00008100_001c6782,00008100:001c6782,010032,'09,Treptow-Köpenick,Alt-Treptow,Spielplatz,Am Treptower Park/ große Liegewiese (Park) AT KSP,Niere,,,423.0,gewidmet,9100101.0,Alt-Treptow,423.13,"Am Treptower Park/ große Liegewiese (Park) AT KSP,Alt-Treptow, Berlin, Germany",,
00008100_001c69e1,00008100:001c69e1,110052,'09,Treptow-Köpenick,Friedrichshagen,Spielplatz,Dahlwitzer Landstraße/ Hinter dem Kurpark Fr KSP,(6a/9-8/9),,,1875.0,gewidmet,9501736.0,Hirschgarten,1219.06,"Dahlwitzer Landstraße/ Hinter dem Kurpark Fr KSP,Hirschgarten, Berlin, Germany",,
00008100_001c64c4,00008100:001c64c4,080052,'09,Treptow-Köpenick,Bohnsdorf,Spielplatz,Höhensteig/ Lindenblütenstraße 25 Bo KSP,Falkenberg,2003.0,2020.0,2229.8,gewidmet,9301024.0,Falkenberg,1470.24,"Höhensteig/ Lindenblütenstraße 25 Bo KSP,Falkenberg, Berlin, Germany",,
00008100_001c64f1,00008100:001c64f1,100202,'09,Treptow-Köpenick,Köpenick,Spielplatz,Piepertswinkel/ Wuhleweg Köp KSP,An der Wuhle,,,65.0,gewidmet,9502043.0,Dammheide,65.42,"Piepertswinkel/ Wuhleweg Köp KSP,Dammheide, Berlin, Germany",,
00008100_001c6557,00008100:001c6557,060042,'09,Treptow-Köpenick,Altglienicke,Spielplatz,Köpenicker Straße/ am alten Friedhof Ag KSP,Dracheninsel,2007.0,,550.0,gewidmet,9300920.0,Dorf Altglienicke,300.0,"Köpenicker Straße/ am alten Friedhof Ag KSP,Dorf Altglienicke, Berlin, Germany",,
00008100_001c69ea,00008100:001c69ea,100412,'09,Treptow-Köpenick,Köpenick,Spielplatz,Salvador-Allende-Straße/ Uferpromenade Köp KSP,(6a/7-10),2022.0,,1326.1,gewidmet,9401432.0,Siedlung Kämmereiheide,1480.73,"Salvador-Allende-Straße/ Uferpromenade Köp KSP,Siedlung Kämmereiheide, Berlin, Germany",,
00008100_001c6978,00008100:001c6978,100142,'09,Treptow-Köpenick,Köpenick,Spielplatz,Grüne Trift 125a/ Dregerhoffstraße Köp KSP,Unknown,,,5376.0,gewidmet,9401329.0,Kietzer Feld/Nachtheide,4000.0,"Grüne Trift 125a/ Dregerhoffstraße Köp KSP,Kietzer Feld/Nachtheide, Berlin, Germany",,
00008100_001c69c5,00008100:001c69c5,100192,'09,Treptow-Köpenick,Köpenick,Spielplatz,Pablo-Neruda-Straße 5/ Skatebordanlage Köp KSP,Unknown,,,426.0,gewidmet,9401431.0,Allende I,350.0,"Pablo-Neruda-Straße 5/ Skatebordanlage Köp KSP,Allende I, Berlin, Germany",,
