bsn,school_name,school_type_de,ownership_en,school_category_de,district,neighborhood,postal_code,street,street_number,website,school_year,school_category_en,total_students,students_f,students_m,teachers_total,teachers_f,teachers_m,startchancen_flag,lon,lat,schoolinductionzone_id,district_id
02G35,Rosa-Parks-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Kreuzberg,10999,Reichenberger Straße,65,https://www.rosa-parks-grundschule.de,2024/25,Primary School,685,327,358,49,34,15,False,13.431,52.495,19,02
02G36,Blumen-Grundschule,Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Andreasstraße,52,http://www.36-grundschule.de,2024/25,Primary School,650,296,354,56,43,13,False,13.431,52.516,13,02
02G37,37. Schule (Grundschule),Grundschule,Public,Grundschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Pufendorfstraße,10,http://37schule.berlin,2024/25,Primary School,364,174,190,30,20,10,False,13.439,52.521,26,02
02K01,Ellen-Key-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Rüdersdorfer Straße,20,http://www.eko-online.net,2024/25,Integrated Secondary School,811,393,418,79,53,26,False,13.438,52.516,13,02
02K02,Carl-von-Ossietzky-Gemeinschaftsschule,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Blücherstraße,46,https://www.cvo-berlin.de,2024/25,Integrated Secondary School,1170,603,567,112,71,41,True,13.406,52.491,11,02
02K03,Hector-Peterson-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10963,Tempelhofer Ufer,15,https://hps-berlin.schule,2024/25,Integrated Secondary School,549,243,306,60,28,32,True,13.384,52.498,14,02
02K04,Bergmannkiez-Gemeinschaftsschule,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Gneisenaustraße,7,https://bergmannkiez-gemeinschaftsschule.de,2024/25,Integrated Secondary School,894,465,429,89,56,33,True,13.39,52.491,12,02
02K05,Schule am Königstor (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Weinstraße,3,https://www.schule-am-koenigstor.de,2024/25,Integrated Secondary School,320,132,188,56,30,26,False,13.426,52.526,26,02
02K06,Emanuel-Lasker-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Friedrichshain,10245,Modersohnstraße,53,https://els-schule.de,2024/25,Integrated Secondary School,996,457,539,88,49,39,False,13.457,52.503,47,02
02K07,Georg-Weerth-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Eckertstraße,16A,https://www.georg-weerth-schule.de,2024/25,Integrated Secondary School,468,178,290,49,27,22,False,13.45,52.519,38,02
02K08,Refik-Veseli-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Skalitzer Straße,55,https://www.refik-veseli-schule.eu,2024/25,Integrated Secondary School,536,238,298,75,39,36,True,13.436,52.5,10,02
02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10967,Graefestraße,85,https://www.albrecht-von-graefe-schule.de,2024/25,Integrated Secondary School,482,238,244,56,30,26,True,13.419,52.494,5,02
02K10,Ferdinand-Freiligrath-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Bergmannstraße,64,https://www.ferdinand-freiligrath-schule.de,2024/25,Integrated Secondary School,417,195,222,39,27,12,True,13.401,52.489,15,02
02P03,Islamische Grundschule,Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10967,Boppstraße,4,http://www.islamische-grundschule.de,2024/25,Private School,,,,,,,False,13.421,52.491,16,02
02P04,Freie Waldorfschule Kreuzberg,Freie Waldorfschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10969,Ritterstraße,78,http://www.waldorfschule-kreuzberg.de,2024/25,Private School,,,,,,,False,13.402,52.503,3,02
02P05,Sozialpädagogisches Institut Berlin „Walter May“ - Stiftung SPI,Kombinierte berufliche Schule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10963,Hallesches Ufer,32,http://www.spi-fachschulen.de,2024/25,Private School,,,,,,,False,13.386,52.499,14,02
02P07,Campus Berufsbildung e.V.,Kombinierte berufliche Schule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10969,Friedrichstraße,231,https://www.campus-berlin.de/friedrichstrasse/,2024/25,Private School,,,,,,,False,13.391,52.503,2,02
02P09,Freie Schule Kreuzberg (Grundschule),Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Wrangelstraße,128,https://freieschulekreuzberg.de,2024/25,Private School,,,,,,,False,13.429,52.504,7,02
02P11,Berlin Bilingual School (Grundschule),Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Weinstraße,1,https://berlin-bilingual-school.de,2024/25,Private School,,,,,,,False,13.425,52.525,26,02
02P12,KreativitätsGrundschule Berlin Friedrichshain,Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Strausberger Straße,38,http://www.krea-schulzentrum.de,2024/25,Private School,,,,,,,False,13.432,52.521,26,02
02P13,Netzwerk-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Marchlewskistraße,40,http://schule.netzwerkspielkultur.de,2024/25,Private School,,,,,,,False,13.444,52.514,22,02
02P16,BWK Berufsfachschule für Altenpflege,Berufsfachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Cuvrystraße,34,http://www.bwk-berlin.de,2024/25,Private School,,,,,,,False,13.443,52.497,29,02
02P19,FORUM Berufsbildung e.V.,Kombinierte berufliche Schule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10969,Charlottenstraße,2,http://www.forum-berufsbildung.de,2024/25,Private School,,,,,,,False,13.393,52.506,2,02
02P22,Pro Inklusio - Fachschule für Sozialpädagogik,Fachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10997,Muskauer Straße,53,https://proinklusio.diebildungspartner.de,2024/25,Private School,,,,,,,False,13.433,52.501,10,02
02P23,Concept Berufliche Schulen gGmbH Berlin,Berufsfachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10245,Revaler Straße,100,http://www.concept-berlin.de,2024/25,Private School,,,,,,,False,13.45,52.508,22,02
02P25,Evangelische Schule Berlin Friedrichshain (Grundschule),Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10249,Petersburger Platz,5,http://www.ev-schule-friedrichshain.de,2024/25,Private School,,,,,,,False,13.45,52.521,38,02
02P29,Kenntnisreich gGmbH,Fachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,12099,Schmiedehof,23,http://www.kenntnisreich-kindertagesstaetten.de,2024/25,Private School,,,,,,,False,13.382,52.487,20,02
02P30,Concept - Fachschule für Sozialpädagogik,Fachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Friedrichshain,10243,Gubener Straße,47,http://www.concept-berlin.de,2024/25,Private School,,,,,,,False,13.449,52.512,22,02
02P31,procon College gGmbH,Fachschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10963,Stresemannstraße,78,https://www.procon-college.de,2024/25,Private School,,,,,,,False,13.383,52.504,14,02
02P32,sfe Schule für Erwachsenenbildung e.V.,Kolleg,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10961,Gneisenaustraße,2A,http://www.sfeberlin.de,2024/25,Private School,,,,,,,False,13.389,52.492,12,02
02P33,Freie Schule Windrose (Grundschule),Grundschule,Private,Privatschule,Friedrichshain-Kreuzberg,Kreuzberg,10999,Wiener Straße,1,https://freie-schule-windrose.de,2024/25,Private School,,,,,,,False,13.427,52.499,9,02
02S01,Temple-Grandin-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Friedrichshain-Kreuzberg,Friedrichshain,10243,Lasdehner Straße,19,http://www.temple-grandin-schule.de,2024/25,Special Needs School,223,89,134,39,34,5,False,13.449,52.514,22,02
02S02,Gustav-Meyer-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Friedrichshain-Kreuzberg,Kreuzberg,10999,Kohlfurter Straße,22,https://gustav-meyer-schule.de,2024/25,Special Needs School,156,55,101,40,33,7,False,13.417,52.497,5,02
02S03,Margarethe-von-Witzleben-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Friedrichshain-Kreuzberg,Friedrichshain,10243,Palisadenstraße,76,http://www.witzleben-schule.de,2024/25,Special Needs School,264,95,169,45,36,9,False,13.435,52.52,26,02
02S06,Liebmann-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Friedrichshain-Kreuzberg,Kreuzberg,10969,Friedrichstraße,13,https://www.liebmann-schule-berlin.de,2024/25,Special Needs School,132,32,100,23,19,4,False,13.391,52.502,2,02
02Y01,Andreas-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Friedrichshain,10243,Koppenstraße,76,https://www.andreas-schule.org,2024/25,Academic Secondary School,804,350,454,64,34,30,False,13.435,52.514,13,02
02Y03,Heinrich-Hertz-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Friedrichshain,10247,Rigaer Straße,81,https://hhgym.de,2024/25,Academic Secondary School,680,193,487,51,27,24,False,13.463,52.517,50,02
02Y04,Georg-Friedrich-Händel-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Friedrichshain,10247,Frankfurter Allee,6A,http://www.haendelgym.de,2024/25,Academic Secondary School,548,337,211,46,20,26,False,13.456,52.515,52,02
02Y05,Dathe-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Friedrichshain,10243,Helsingforser Straße,11,https://www.dathe-gymnasium.de,2024/25,Academic Secondary School,907,480,427,71,47,24,False,13.445,52.51,22,02
02Y06,Leibniz-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Kreuzberg,10961,Schleiermacherstraße,23,http://www.leibnizschule-berlin.de,2024/25,Academic Secondary School,827,436,391,69,38,31,False,13.397,52.49,15,02
02Y07,Robert-Koch-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Kreuzberg,10967,Dieffenbachstraße,60,,2024/25,Academic Secondary School,653,344,309,54,33,21,False,13.416,52.493,16,02
02Y08,Hermann-Hesse-Gymnasium,Gymnasium,Public,Gymnasium,Friedrichshain-Kreuzberg,Kreuzberg,10967,Böckhstraße,16,http://www.hesse-kreuzberg.de,2024/25,Academic Secondary School,593,302,291,57,29,28,False,13.419,52.493,16,02
03A04,Abendgymnasium Prenzlauer Berg,Abend-Gymnasium,Public,Andere Schule,Pankow,Prenzlauer Berg,10439,Driesener Straße,22,https://www.abendgymnasium-berlin.de,2024/25,Other School,,,,,,,False,13.406,52.552,94,03
03B02,Berufliche Schule für Sozialwesen Pankow,Kombinierte berufliche Schule,Public,Berufsschule,Pankow,Rosenthal,13158,Erbeskopfweg,6,https://www.schule-sozialwesen-pankow.de,2024/25,Vocational School,701,487,214,60,47,13,False,13.4,52.594,287,03
03B04,Brillat-Savarin-Schule (OSZ Gastgewerbe),Oberstufenzentrum,Public,Berufsschule,Pankow,Weißensee,13088,Buschallee,23A,https://www.osz-gastgewerbe.de,2024/25,Vocational School,4136,1821,2315,152,105,47,True,13.476,52.553,147,03
03B06,Konrad-Zuse-Schule,Berufsschule mit sonderpäd. Aufgaben,Public,Berufsschule,Pankow,Niederschönhausen,13156,Hermann-Hesse-Straße,34,https://www.konrad-zuse-schule-berlin.de,2024/25,Vocational School,443,170,273,43,20,23,True,13.396,52.579,167,03
03B07,Elinor-Ostrom-Schule (OSZ Bürowirtschaft und Dienstleistungen),Oberstufenzentrum,Public,Berufsschule,Pankow,Prenzlauer Berg,10409,Mandelstraße,6,https://www.oszeos.de,2024/25,Vocational School,1068,436,632,89,49,40,False,13.441,52.546,79,03
03B08,Staatliche Ballett- und Artistikschule Berlin,Kombinierte allg./berufl. Schule,Public,Berufsschule,Pankow,Prenzlauer Berg,10409,Erich-Weinert-Straße,103,http://www.ballettschule-berlin.de,2024/25,Vocational School,235,178,57,68,45,23,False,13.436,52.546,79,03
03B10,"Max-Bill-Schule (OSZ Planen, Bauen, Gestalten)",Oberstufenzentrum,Public,Berufsschule,Pankow,Weißensee,13086,Gustav-Adolf-Straße,66,https://www.max-bill-schule.de,2024/25,Vocational School,2907,798,2109,154,76,78,False,13.448,52.559,119,03
03G01,Schule am Hamburger Platz (Grundschule),Grundschule,Public,Grundschule,Pankow,Weißensee,13086,Gustav-Adolf-Straße,21,https://www.schule-am-hamburger-platz.de,2024/25,Primary School,490,235,255,30,25,5,False,13.437,52.554,99,03
03G02,Heinrich-Roller-Grundschule,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10405,Heinrich-Roller-Straße,18,https://www.heinrich-roller-grundschule.de,2024/25,Primary School,428,200,228,28,24,4,False,13.424,52.531,27,03
03G03,Grundschule am Kollwitzplatz,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10435,Knaackstraße,67,https://gs-am-kollwitzplatz.de,2024/25,Primary School,427,222,205,31,25,6,False,13.415,52.538,32,03
03G04,Grundschule an der Marie,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10405,Christburger Straße,7,http://www.schule-an-der-Marie.de,2024/25,Primary School,493,260,233,34,31,3,False,13.426,52.536,40,03
03G05,Homer-Grundschule,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10407,Pasteurstraße,10,http://www.homer-grundschule.de,2024/25,Primary School,317,160,157,22,21,1,False,13.432,52.534,33,03
03G06,Bötzow-Grundschule,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10407,John-Schehr-Straße,38,http://www.boetzow-grundschule.de,2024/25,Primary School,402,208,194,31,26,5,False,13.439,52.535,55,03
03G08,Grundschule am Planetarium,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10405,Ella-Kay-Straße,47,http://www.gsap.de,2024/25,Primary School,363,156,207,49,40,9,False,13.431,52.541,61,03
03G09,Thomas-Mann-Grundschule,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10437,Greifenhagener Straße,58,https://thomas-mann-grundschule.de,2024/25,Primary School,499,249,250,27,21,6,False,13.415,52.547,63,03
03G10,Grundschule am Hohen Feld,Grundschule,Public,Grundschule,Pankow,Karow,13125,Bedeweg,1,http://grundschule-amhohenfeld.de,2024/25,Primary School,595,267,328,40,34,6,False,13.496,52.615,305,03
03G11,Schule am Falkplatz (Grundschule),Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10437,Gleimstraße,49,https://www.schule-am-falkplatz.berlin,2024/25,Primary School,728,369,359,46,34,12,False,13.406,52.547,69,03
03G12,Paul-Lincke-Grundschule,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10409,Pieskower Weg,39,https://plg.berlin,2024/25,Primary School,457,220,237,33,23,10,False,13.446,52.541,79,03
03G13,Grundschule in Rosenthal,Grundschule,Public,Grundschule,Pankow,Rosenthal,13158,Kastanienallee,59,https://www.grundschule-rosenthal.de,2024/25,Primary School,567,282,285,39,33,6,False,13.376,52.591,204,03
03G14,Bornholmer Grundschule,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10439,Ibsenstraße,17,https://bornholmer-grundschule.de,2024/25,Primary School,589,298,291,39,35,4,False,13.408,52.556,94,03
03G15,Schule am Senefelderplatz,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10435,Schönhauser Allee,165,http://www.schule-am-senefelderplatz.de,2024/25,Primary School,470,217,253,37,32,5,False,13.412,52.535,36,03
03G16,Grundschule am Teutoburger Platz,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10119,Templiner Straße,1,https://schule-am-teute.de,2024/25,Primary School,498,231,267,34,27,7,False,13.409,52.534,36,03
03G17,Grundschule am Weißen See,Grundschule,Public,Grundschule,Pankow,Weißensee,13088,Falkenberger Straße,31,https://grundschuleamweissensee.de,2024/25,Primary School,432,216,216,29,22,7,False,13.477,52.554,170,03
03G18,Picasso-Grundschule,Grundschule,Public,Grundschule,Pankow,Weißensee,13088,Gounodstraße,71,https://picasso-grundschule.de,2024/25,Primary School,575,289,286,44,36,8,False,13.462,52.548,104,03
03G20,Grundschule im Moselviertel,Grundschule,Public,Grundschule,Pankow,Weißensee,13088,Brodenbacher Weg,31,https://www.moselschule.de,2024/25,Primary School,408,192,216,31,27,4,False,13.477,52.559,170,03
03G21,Grundschule unter den Bäumen,Grundschule,Public,Grundschule,Pankow,Blankenburg,13129,Alt-Blankenburg,26,http://www.gudbaeumen.de,2024/25,Primary School,455,220,235,29,22,7,False,13.454,52.592,220,03
03G22,Grundschule am Wasserturm,Grundschule,Public,Grundschule,Pankow,Heinersdorf,13089,Tino-Schwierzina-Straße,66,https://grundschule-am-wasserturm.com,2024/25,Primary School,580,285,295,40,33,7,False,13.437,52.565,160,03
03G23,Grundschule Alt-Karow,Grundschule,Public,Grundschule,Pankow,Karow,13125,Bahnhofstraße,32,https://grundschule-alt-karow.de,2024/25,Primary School,496,240,256,31,28,3,False,13.48,52.61,273,03
03G24,Grundschule im Panketal,Grundschule,Public,Grundschule,Pankow,Karow,13125,Achillesstraße,31,http://www.grundschule-im-panketal.de,2024/25,Primary School,600,302,298,41,34,7,False,13.486,52.621,312,03
03G25,Carl-Humann-Grundschule,Grundschule,Public,Grundschule,Pankow,Prenzlauer Berg,10439,Stahlheimer Straße,22,http://www.carl-humann-grundschule.de,2024/25,Primary School,493,245,248,30,25,5,False,13.422,52.551,82,03
03G26,Arnold-Zweig-Grundschule,Grundschule,Public,Grundschule,Pankow,Pankow,13187,Wollankstraße,131,https://www.arnold-zweig-grundschule.com,2024/25,Primary School,599,275,324,40,36,4,False,13.4,52.568,131,03
03G27,Elizabeth-Shaw-Grundschule,Grundschule,Public,Grundschule,Pankow,Pankow,13187,Grunowstraße,17,https://esg.berlin,2024/25,Primary School,470,240,230,32,29,3,False,13.41,52.568,139,03
03G28,Hasengrund-Schule (Grundschule),Grundschule,Public,Grundschule,Pankow,Niederschönhausen,13156,Hermann-Hesse-Straße,48,https://hasengrund.edupage.org,2024/25,Primary School,496,236,260,33,27,6,False,13.394,52.578,167,03
03G29,Grundschule Am Sandhaus,Grundschule,Public,Grundschule,Pankow,Buch,13125,Wiltbergstraße,37,https://gs-am-sandhaus.de,2024/25,Primary School,342,177,165,27,21,6,False,13.491,52.637,357,03
03G32,Grundschule an den Buchen,Grundschule,Public,Grundschule,Pankow,Niederschönhausen,13156,Wilhelm-Wolff-Straße,19,http://www.gs-buchen.de,2024/25,Primary School,391,181,210,26,23,3,False,13.395,52.58,167,03
03G33,Jeanne-Barez-Schule (Grundschule),Grundschule,Public,Grundschule,Pankow,Französisch Buchholz,13127,Hauptstraße,66,http://www.jeanne-barez-schule.de,2024/25,Primary School,830,412,418,49,40,9,False,13.434,52.604,288,03
03G34,Mendel-Grundschule,Grundschule,Public,Grundschule,Pankow,Pankow,13187,Stiftsweg,3,https://www.mendel-grundschule.de,2024/25,Primary School,605,285,320,43,35,8,False,13.416,52.574,159,03
03G35,Platanengrundschule,Grundschule,Public,Grundschule,Pankow,Blankenfelde,13159,Hauptstraße,20,https://www.platanengrundschule.de,2024/25,Primary School,137,75,62,8,8,,False,13.39,52.618,287,03
03G36,Elisabeth-Christinen-Grundschule,Grundschule,Public,Grundschule,Pankow,Niederschönhausen,13156,Buchholzer Straße,3,https://ecg.schule,2024/25,Primary School,492,234,258,33,26,7,False,13.408,52.583,181,03
03G37,Klecks-Grundschule,Grundschule,Public,Grundschule,Pankow,Pankow,13187,Brixener Straße,40,https://klecksgrundschule.de,2024/25,Primary School,555,288,267,37,31,6,False,13.408,52.56,113,03
