,index,stop_id,district_id,name,address,latitude,longitude,neighborhood,district
14,15,900110025,11003003,Arnswalder Platz (Berlin),"Berlin, Arnswalder Platz, 10407 Berlin, Germany",52.534093,13.43739,Prenzlauer Berg,Pankow
15,16,900170006,11011011,Ahrensfelde/Stadtgrenze (Berlin),"Ahrensfelde/Stadtgrenze (Berlin), 12689 Berlin, Germany",52.572837,13.574673,Falkenberg,Lichtenberg
16,17,900171008,11011011,Allee der Kosmonauten/Rhinstr. (Berlin),"Allee der Kosmonauten/Rhinstr., 10315 Berlin, Germany",52.525499,13.51965,Lichtenberg,Lichtenberg
17,18,900150509,11011011,Altenhofer Str. (Berlin),"Altenhofer Str., 13055 Berlin, Germany",52.534929,13.48017,Alt-Hohenschönhausen,Lichtenberg
18,19,900100038,11001001,Am Kupfergraben (Berlin),"Am Kupfergraben, 10117 Berlin, Germany",52.519414,13.395393,Tiergarten,Mitte
19,20,900160510,11011011,Anton-Saefkow-Platz (Berlin),"Anton-Saefkow-Platz, 10369 Berlin, Germany",52.528178,13.468879,Fennpfuhl,Lichtenberg
20,21,900140011,11003003,Antonplatz (Berlin),"B2 27, 13088 Berlin, Germany",52.548287,13.450856,Stadtrandsiedlung Malchow,Pankow
21,22,900160515,11011011,Arendsweg (Berlin),"Arendsweg, 13055 Berlin, Germany",52.534884,13.505564,Alt-Hohenschönhausen,Lichtenberg
22,23,900029305,11005005,"Berlin, Staaken Bhf","Staaken, 13591 Berlin, Germany",52.537698,13.142157,Falkenhagener Feld,Spandau
23,24,900180008,11010010,Bahnhofstr./Lindenstr. (Berlin),"Platz des 23.April 1, 12555 Berlin, Germany",52.450916,13.572408,Biesdorf,Marzahn-Hellersdorf
24,25,900180009,11010010,Bahnhofstr./Seelenbinderstr. (Berlin),"Bahnhofstraße 12, 12555 Berlin, Germany",52.455761,13.577118,Biesdorf,Marzahn-Hellersdorf
25,26,900170011,11011011,Barnimplatz (Berlin),"Barnimplatz, 12689 Berlin, Germany",52.567803,13.573694,Falkenberg,Lichtenberg
26,27,900170010,11010010,Betriebshof Marzahn (Berlin),"Berlin, Betriebshof Marzahn, 12679 Berlin, Germany",52.549006,13.583717,Marzahn,Marzahn-Hellersdorf
27,28,900140506,11003003,Behaimstr. (Berlin),"Behaimstraße 22, 13086 Berlin, Germany",52.54995,13.44628,Heinersdorf,Pankow
28,29,900171515,11011011,Beilsteiner Str. (Berlin),"Beilsteiner Str., 12681 Berlin, Germany",52.525499,13.530114,Friedrichsfelde,Lichtenberg
29,30,900160509,11011011,Bernhard-Bästlein-Str. (Berlin),"Bernhard-Bästlein-Str. (Berlin), 10367 Berlin, Germany",52.526767,13.4823,Lichtenberg,Lichtenberg
30,31,900120516,11003003,Bersarinplatz (Berlin),"Bersarinplatz, 10249 Berlin, Germany",52.519342,13.452564,Prenzlauer Berg,Pankow
31,32,900185001,11009009,Alt-Schmöckwitz (Berlin),"Berlin, Alt-Schmöckwitz, 12527 Berlin, Germany",52.375919,13.649122,Grünau,Treptow-Köpenick
32,33,900141504,11003003,Am Wasserturm (Berlin),"Am Wasserturm (Berlin), 13089 Berlin, Germany",52.565115,13.43597,Heinersdorf,Pankow
33,34,900132501,11003003,Angerweg (Berlin),"Angerweg, 13158 Berlin, Germany",52.591759,13.38394,Blankenburg,Pankow
34,35,900134513,11003003,Arnouxstr. (Berlin),"Berlin, Arnouxstr., 13127 Berlin, Germany",52.607337,13.424643,Französisch Buchholz,Pankow
35,36,900131529,11003003,Am Iderfenngraben (Berlin),"Am Iderfenngraben, 13156 Berlin, Germany",52.582599,13.392084,Niederschönhausen,Pankow
36,37,900181513,11010010,Alte Försterei (Berlin),"Alte Försterei, 12555 Berlin, Germany",52.456516,13.56341,Biesdorf,Marzahn-Hellersdorf
37,38,900140013,11003003,Berliner Allee/Rennbahnstr. (Berlin),"Bismarckstein, Rennbahnstraße 3, 13086 Berlin, Germany",52.55715,13.466335,Heinersdorf,Pankow
38,39,900160522,11011011,Betriebshof Lichtenberg (Berlin),"Betriebshof Lichtenberg, 10365 Berlin, Germany",52.519989,13.49938,Alt-Hohen-Schönhausen,Lichtenberg
39,40,900039102,11005005,Alt-Kladow (Berlin),"Alt-Kladow, 14089 Berlin, Germany",52.454179,13.144288,Gatow,Spandau
40,41,900027205,11005005,Aalemannufer (Berlin),"Aalemannufer, 13587 Berlin, Germany",52.57325,13.212588,Falkenhagener Feld,Spandau
41,42,900012105,11002002,Abgeordnetenhaus (Berlin),"Stresemannstraße 110, 10963 Berlin, Germany",52.50655,13.37967,Kreuzberg,Friedrichshain-Kreuzberg
42,43,900175549,11010010,Achardstr. (Berlin),"Chemnitzer Str. 69, 12621 Berlin, Germany",52.499988,13.579141,Kaulsdorf,Marzahn-Hellersdorf
43,44,900100546,11002002,Adalbertstr. (Berlin),"Adalbertbrücke, Adalbertstraße, 10997 Berlin, Germany",52.505283,13.422144,Kreuzberg,Friedrichshain-Kreuzberg
44,45,900014103,11002002,Adalbertstr./Oranienstr. (Berlin),"Adalbertstraße 12, 10999 Berlin, Germany",52.501282,13.419295,Kreuzberg,Friedrichshain-Kreuzberg
45,46,900193501,11009009,Adlergestell/Glienicker Weg (Berlin),"Adlergestell/Glienicker Weg, 12489 Berlin, Germany",52.429234,13.550169,Adlershof,Treptow-Köpenick
46,47,900068158,11007007,Adolf-Scheidt-Platz (Berlin),"Adolf-Scheidt-Platz, Fritz-Bräuning-Promenade, 12101 Berlin, Germany",52.478198,13.378367,Tempelhof,Tempelhof-Schöneberg
47,48,900175555,11010010,Adolfstr. (Berlin),"Adolfstr., 12621 Berlin, Germany",52.505094,13.585047,Kaulsdorf,Marzahn-Hellersdorf
48,49,900040104,11004004,Agathe-Lasch-Platz (Berlin),"Ku'Damm / Joachim-Friedrich-Str., 10711 Berlin, Germany",52.498037,13.296349,Grunewald,Charlottenburg-Wilmersdorf
49,50,900064258,11006006,Ahlener Weg (Berlin),"Ahlener Weg, 12207 Berlin, Germany",52.410518,13.30506,Lichterfelde,Steglitz-Zehlendorf
50,51,900073253,11006006,Ahrensdorfer Str. (Berlin),"Ahrensdorfer Str., 12279 Berlin, Germany",52.408981,13.359256,Lankwitz,Steglitz-Zehlendorf
51,52,900194525,11009009,Albert-Einstein-Str. (Berlin),"Albert-Einstein-Str., 12489 Berlin, Germany",52.431122,13.539445,Adlershof,Treptow-Köpenick
52,53,900054151,11007007,Albertstr. (Berlin),"Hauptstraße 35, 10827 Berlin, Germany",52.484509,13.352981,Friedenau,Tempelhof-Schöneberg
53,54,900058107,11007007,Alboinplatz (Berlin),"Alboinplatz, 12103 Berlin, Germany",52.461191,13.369755,Tempelhof,Tempelhof-Schöneberg
54,55,900058151,11007007,Alboinstr./Arnulfstr. (Berlin),"Arnulfstraße 90, 12105 Berlin, Germany",52.455743,13.369863,Mariendorf,Tempelhof-Schöneberg
55,56,900068204,11007007,Albrechtstr./Manteuffelstr. (Berlin),"Albrechtstr./Manteuffelstr., 12103 Berlin, Germany",52.461065,13.376713,Tempelhof,Tempelhof-Schöneberg
56,57,900195009,11009009,Alemannenstr. (Berlin),"Germanenstraße 60, 12524 Berlin, Germany",52.414806,13.552075,Altglienicke,Treptow-Köpenick
57,58,900092205,11012012,Alemannenstr./Maximiliankorso (Berlin),"Alemannenstr./Maximiliankorso, 13465 Berlin, Germany",52.634143,13.281167,Frohnau,Reinickendorf
58,59,900196515,11009009,Alexander-Meißner-Str. (Berlin),"Alexander-Meißner-Straße 1, 12526 Berlin, Germany",52.396486,13.540442,Bohnsdorf,Treptow-Köpenick
59,60,900100518,11002002,Alexanderstr. (Berlin),"Alexanderstr., Holzmarktstraße 73, 10179 Berlin, Germany",52.517742,13.418126,Kreuzberg,Friedrichshain-Kreuzberg
60,61,900012156,11002002,Alexandrinenstr. (Berlin),"Alexandrinenstraße/Oranienstraße, 10969 Berlin, Germany",52.505157,13.405326,Kreuzberg,Friedrichshain-Kreuzberg
61,62,900037131,11005005,Alfons-Loewe-Str. (Berlin),"Alfons-Loewe-Str., 13591 Berlin, Germany",52.549051,13.133357,Falkenhagener Feld,Spandau
62,63,900175525,11010010,Alice-Herz-Platz (Berlin),"Alice-Herz-Platz, 12623 Berlin, Germany",52.513903,13.606378,Kaulsdorf,Marzahn-Hellersdorf
63,64,900051255,11004004,Alliiertenmuseum (Berlin),"Alliiertenmuseum, 14195 Berlin, Germany",52.45648,13.273661,Grunewald,Charlottenburg-Wilmersdorf
64,65,900093202,11012012,Almutstr. (Berlin),"B96 18, 13467 Berlin, Germany",52.615311,13.317177,Hermsdorf,Reinickendorf
65,66,900065151,11006006,Alsterweg (Berlin),"Alsterweg, 14167 Berlin, Germany",52.412892,13.276618,Zehlendorf,Steglitz-Zehlendorf
66,67,900142502,11003003,Alt-Blankenburg (Berlin),"Berlin, Alt-Blankenburg, 13129 Berlin, Germany",52.593044,13.45331,Blankenburg,Pankow
67,68,900135511,11003003,Alt-Buch (Berlin),"Alt-Buch, 13125 Berlin, Germany",52.636786,13.50293,Buch,Pankow
68,69,900135506,11003003,Alt-Buch/Wiltbergstr. (Berlin),"Alt-Buch/Wiltbergstr., 13125 Berlin, Germany",52.634637,13.496764,Buch,Pankow
69,70,900081201,11008008,Alt-Buckow (Berlin),"Alt-Buckow 2, 12349 Berlin, Germany",52.423715,13.436365,Britz,Neukölln
70,71,900161005,11011011,Alt-Friedrichsfelde/Gensinger Str. (Berlin),"Alt-Friedrichsfelde/Gensinger Str., 10315 Berlin, Germany",52.510146,13.531939,Lichtenberg,Lichtenberg
71,72,900161519,11011011,Alt-Friedrichsfelde 60 (Berlin),"Alt-Friedrichsfelde 60, 10315 Berlin, Germany",52.510128,13.525161,Lichtenberg,Lichtenberg
72,73,900038104,11005005,Alt-Gatow (Berlin),"Alt-Gatow, 14089 Berlin, Germany",52.483412,13.183067,Gatow,Spandau
73,74,900091101,11012012,Alt-Heiligensee (Berlin),"Berlin, Alt-Heiligensee, 13503 Berlin, Germany",52.606762,13.212058,Heiligensee,Reinickendorf
74,75,900143509,11003003,Alt-Karow (Berlin),"Alt-Karow, 13125 Berlin, Germany",52.610897,13.482408,Buch,Pankow
75,76,900143500,11003003,Alt-Karow/Straße 74 (Berlin),"Str. 74 5, 13125 Berlin, Germany",52.613845,13.484386,Buch,Pankow
76,77,900175548,11010010,Alt-Kaulsdorf/Chemnitzer Str. (Berlin),"Chemnitzer Str. 5, 12621 Berlin, Germany",52.504564,13.581442,Kaulsdorf,Marzahn-Hellersdorf
77,78,900095101,11012012,Alt-Lübars (Berlin),"Alt-Lübars, 13469 Berlin, Germany",52.620201,13.355507,Lübars,Reinickendorf
78,79,900003157,11001001,Alt-Moabit/Rathaus Tiergarten (Berlin),"Alt-Moabit/Rathaus Tiergarten, 10555 Berlin, Germany",52.525625,13.338644,Hansaviertel,Mitte
79,80,900184002,11009009,Alt-Müggelheim (Berlin),"Gosener Damm 15, 12559 Berlin, Germany",52.409907,13.666462,Altglienicke,Treptow-Köpenick
80,81,900032402,11005005,Alt-Pichelsdorf (Berlin),"Heerstraße 220, 13595 Berlin, Germany",52.513211,13.196947,Spandau,Spandau
81,82,900083251,11008008,Alt-Rudow/Köpenicker Str. (Berlin),"Alt-Rudow 57, 12357 Berlin, Germany",52.417782,13.495568,Gropiusstadt,Neukölln
82,83,900049374,11006006,Alt-Schönow (Berlin),"Alt-Schönow, 14167 Berlin, Germany",52.407022,13.267737,Zehlendorf,Steglitz-Zehlendorf
83,84,900037159,11005005,Alt-Staaken Kirche (Berlin),"Hauptstraße 33, 13591 Berlin, Germany",52.530336,13.14053,Falkenhagener Feld,Spandau
84,85,900120501,11009009,Alt-Stralau (Berlin),"Alt-Stralau, 10245 Berlin, Germany",52.49268,13.476619,Alt-Treptow,Treptow-Köpenick
85,86,900190501,11008008,Alt-Treptow (Berlin),"Alt-Treptow, 12435 Berlin, Germany",52.48708,13.477158,Neukölln,Neukölln
86,87,900096404,11012012,Alt-Wittenau/Roedernallee (Berlin),"Alt-Wittenau/Roedernallee, 13469 Berlin, Germany",52.589143,13.339174,Lübars,Reinickendorf
87,88,900180536,11010010,Alte Erpe (Berlin),"Friedrichshagener Str. 4, 12555 Berlin, Germany",52.452453,13.578584,Biesdorf,Marzahn-Hellersdorf
88,89,900026171,11004004,Altenburger Allee (Berlin),"Altenburger Allee, 14052 Berlin, Germany",52.518416,13.258109,Westend,Charlottenburg-Wilmersdorf
89,90,900051313,11004004,Altensteinstr./Fabeckstr. (Berlin),"Altensteinstraße/Fabeckstraße, 14195 Berlin, Germany",52.451042,13.295846,Grunewald,Charlottenburg-Wilmersdorf
90,91,900171530,11010010,Altentreptower Str. (Berlin),"Altentreptower Str., 12683 Berlin, Germany",52.515144,13.563077,Biesdorf,Marzahn-Hellersdorf
91,92,900195520,11009009,Alter Schönefelder Weg (Berlin),"Rudower Str. 60, 12524 Berlin, Germany",52.420658,13.538042,Altglienicke,Treptow-Köpenick
92,93,900195006,11009009,Altglienicke Kirche (Berlin),"Köpenicker Str. 15, 12524 Berlin, Germany",52.42162,13.539184,Altglienicke,Treptow-Köpenick
93,94,900195508,11009009,Altglienicker Brücke (Berlin),"Köpenicker Str. 59, 12524 Berlin, Germany",52.424407,13.543661,Altglienicke,Treptow-Köpenick
94,95,900050206,11006006,Altkanzlerstr. (Berlin),"Altkanzlerstr., 14163 Berlin, Germany",52.446664,13.244859,Nikolassee,Steglitz-Zehlendorf
95,97,900060152,11006006,Altmarkstr. (Berlin),"Bergstraße 37, 12169 Berlin, Germany",52.458808,13.342437,Steglitz,Steglitz-Zehlendorf
96,98,900037113,11005005,Am alten Gaswerk (Berlin),"Brunsbütteler Damm 448, 13591 Berlin, Germany",52.536295,13.130561,Falkenhagener Feld,Spandau
97,99,900175531,11010010,Am Baltenring (Berlin),"Am Baltenring, 12621 Berlin, Germany",52.527585,13.600733,Kaulsdorf,Marzahn-Hellersdorf
98,100,900180529,11009009,Am Berg (Berlin),"Wendenschloßstraße 33B, 12559 Berlin, Germany",52.445432,13.588229,Altglienicke,Treptow-Köpenick
99,101,900049303,11006006,Am Birkenknick (Berlin),"Teltower Damm 210, 14167 Berlin, Germany",52.415175,13.266146,Zehlendorf,Steglitz-Zehlendorf
100,102,900027363,11005005,Am Bogen (Berlin),"Falkenseer Chaussee 147, 13589 Berlin, Germany",52.552305,13.159498,Falkenhagener Feld,Spandau
101,103,900080352,11008008,Am Brandpfuhl (Berlin),"Mohriner Allee 62, 12347 Berlin, Germany",52.441882,13.425309,Britz,Neukölln
102,104,900091102,11012012,Am Dachsbau (Berlin),"Heiligenseestraße 116, 13503 Berlin, Germany",52.606573,13.229829,Heiligensee,Reinickendorf
103,105,900094191,11012012,Am Dianaplatz (Berlin),"Waidmannsluster Damm 142, 13469 Berlin, Germany",52.605369,13.314364,Lübars,Reinickendorf
104,106,900050258,11006006,Am Fischtal (Berlin),"Am Fischtal 55-57, 14169 Berlin, Germany",52.446502,13.258352,Dahlem,Steglitz-Zehlendorf
105,107,900110522,11003003,Am Friedrichshain/Hufelandstr. (Berlin),"Kniprodestraße 122, 10407 Berlin, Germany",52.529607,13.437489,Prenzlauer Berg,Pankow
106,108,900153500,11011011,Am Gehrensee (Berlin),"Am Gehrensee, 12689 Berlin, Germany",52.572324,13.564417,Falkenberg,Lichtenberg
107,109,900067401,11006006,Am Gemeindepark (Berlin),"Am Gemeindepark, 12249 Berlin, Germany",52.429216,13.355337,Lankwitz,Steglitz-Zehlendorf
108,110,900038252,11005005,Am Graben (Berlin),"Am Graben, 14089 Berlin, Germany",52.478899,13.179247,Gatow,Spandau
109,111,900082261,11008008,Am Großen Rohrpfuhl (Berlin),"Am Großen Rohrpfuhl, 12355 Berlin, Germany",52.411849,13.494499,Rudow,Neukölln
110,112,900053254,11005005,Am Großen Wannsee (Berlin),"Am Großen Wannsee, 14109 Berlin, Germany",52.43114,13.165008,Kladow,Spandau
111,113,900051257,11006006,Am Hegewinkel (Berlin),"Am Waldfriedhof 13, 14169 Berlin, Germany",52.45364,13.263269,Dahlem,Steglitz-Zehlendorf
112,114,900070353,11008008,Am Heidefriedhof (Berlin),"Reißeckstraße 17, 12107 Berlin, Germany",52.440246,13.392156,Britz,Neukölln
113,115,900070156,11007007,Am Hellespont (Berlin),"Am Hellespont, 12109 Berlin, Germany",52.444623,13.407016,Mariendorf,Tempelhof-Schöneberg
114,116,900096152,11012012,Am Hügel (Berlin),"Am Hügel, 13437 Berlin, Germany",52.593889,13.316593,Reinickendorf,Reinickendorf
115,117,900096105,11012012,Am Kesselpfuhl (Berlin),"Am Kesselpfuhl, 13437 Berlin, Germany",52.59282,13.310184,Reinickendorf,Reinickendorf
116,118,900195012,11009009,Am Kiesberg (Berlin),"Am Kiesberg, 12524 Berlin, Germany",52.42278,13.527705,Altglienicke,Treptow-Köpenick
117,119,900027301,11005005,Am Kiesteich (Berlin),"Berlin, Am Kiesteich, 13589 Berlin, Germany",52.551155,13.165502,Falkenhagener Feld,Spandau
118,120,900053202,11005005,Am Kleinen Wannsee (Berlin),"Königstraße 67B, 14109 Berlin, Germany",52.420478,13.167183,Kladow,Spandau
119,121,900176522,11010010,Am Kornfeld (Berlin),"Am Kornfeld, 12621 Berlin, Germany",52.51046,13.60201,Kaulsdorf,Marzahn-Hellersdorf
120,122,900037171,11005005,Am Kurzen Weg (Berlin),"Am Kurzen Weg, 13591 Berlin, Germany",52.539639,13.146607,Falkenhagener Feld,Spandau
121,123,900096406,11012012,Am Nordgraben/Oranienburger Str. (Berlin),"Am Nordgraben 14, 13437 Berlin, Germany",52.587399,13.334688,Reinickendorf,Reinickendorf
122,124,900001202,11001001,Am Nordhafen (Berlin),"Am Nordhafen, 13353 Berlin, Germany",52.538848,13.363607,Gesundbrunnen,Mitte
123,125,900077152,11009009,Am Oberhafen (Berlin),"Am Oberhafen, 12057 Berlin, Germany",52.465029,13.450676,Baumschulenweg,Treptow-Köpenick
124,126,900032101,11005005,Am Omnibushof (Berlin),"Berlin, Am Omnibushof, 13595 Berlin, Germany",52.517616,13.186241,Spandau,Spandau
125,127,900092102,11012012,Am Pilz (Berlin),"Zeltinger Str. 85, 13465 Berlin, Germany",52.642413,13.300763,Frohnau,Reinickendorf
126,128,900049356,11006006,Am Rehwechsel (Berlin),"Am Rehwechsel, 14167 Berlin, Germany",52.412109,13.266928,Zehlendorf,Steglitz-Zehlendorf
127,129,900052351,11006006,Am Rohrgarten (Berlin),"Am Rohrgarten, 14163 Berlin, Germany",52.426429,13.227204,Nikolassee,Steglitz-Zehlendorf
128,130,900132524,11003003,Am Rollberg (Berlin),"Am Rollberg, 13158 Berlin, Germany",52.595085,13.392777,Blankenburg,Pankow
129,131,900176006,11010010,Am Rosenhag (Berlin),"Am Rosenhag, 12623 Berlin, Germany",52.524762,13.621804,Kaulsdorf,Marzahn-Hellersdorf
130,132,900074153,11008008,Am Rötepfuhl (Berlin),"Am Rötepfuhl, 12349 Berlin, Germany",52.41531,13.420544,Britz,Neukölln
131,133,900083208,11008008,Am Rudower Waldrand (Berlin),"Am Rudower Waldrand, 12355 Berlin, Germany",52.409233,13.475693,Rudow,Neukölln
132,134,900196512,11009009,Am Seegraben (Berlin),"Grünbergallee 290, 12526 Berlin, Germany",52.399075,13.546663,Bohnsdorf,Treptow-Köpenick
133,135,900135507,11003003,Am Stener Berg (Berlin),"Am Stener Berg, 13125 Berlin, Germany",52.637775,13.506526,Buch,Pankow
134,136,900194001,11009009,Am Studio/Köpenicker Str. (Berlin),"Am Studio 16, 12489 Berlin, Germany",52.426906,13.545782,Adlershof,Treptow-Köpenick
135,137,900089454,11012012,Am Tegeler Fließ (Berlin),"Am Tegeler Fließ, 13467 Berlin, Germany",52.6034,13.289536,Hermsdorf,Reinickendorf
136,138,900176541,11010010,Am Theodorpark (Berlin),"Pilgramer Str. 321A, 12623 Berlin, Germany",52.50139,13.620599,Kaulsdorf,Marzahn-Hellersdorf
137,139,900095102,11012012,Am Vierrutenberg (Berlin),"Berlin, Am Vierrutenberg, 13469 Berlin, Germany",52.613657,13.344145,Lübars,Reinickendorf
138,140,900044102,11004004,Am Volkspark (Berlin),"Volkspark Wilmersdorf (West), 10715 Berlin, Germany",52.483664,13.32036,Wilmersdorf,Charlottenburg-Wilmersdorf
139,141,900133504,11003003,Am Wäldchen (Berlin),"Schildower Str. 27, 13159 Berlin, Germany",52.626367,13.384758,Blankenfelde,Pankow
140,142,900132510,11003003,Am Wiesengrund (Berlin),"Am Wiesengrund, 13158 Berlin, Germany",52.593278,13.372785,Blankenburg,Pankow
141,143,900037161,11005005,Am Zeppelinpark (Berlin),"Am Zeppelinpark, 13591 Berlin, Germany",52.528843,13.127127,Falkenhagener Feld,Spandau
142,144,900064306,11006006,Amalienstr. (Berlin),"Kaiser-Wilhelm-Straße 6, 12247 Berlin, Germany",52.429971,13.333439,Lankwitz,Steglitz-Zehlendorf
143,145,900063253,11006006,Amfortasweg (Berlin),"Klingsorstraße 85, 12167 Berlin, Germany",52.445738,13.324477,Lankwitz,Steglitz-Zehlendorf
144,146,900027253,11005005,Amorbacher Weg (Berlin),"Amorbacher Weg, 13587 Berlin, Germany",52.557276,13.207779,Falkenhagener Feld,Spandau
145,147,900024104,11004004,Amtsgerichtsplatz (Berlin),"Amtsgerichtspl. 1, 10627 Berlin, Germany",52.506856,13.295423,Charlottenburg,Charlottenburg-Wilmersdorf
146,148,900081257,11008008,An den Achterhöfen (Berlin),"Buckower Damm 249, 12349 Berlin, Germany",52.4218,13.437876,Britz,Neukölln
147,149,900176517,11010010,An den Siedlergärten (Berlin),"An den Siedlergärten, 12623 Berlin, Germany",52.529787,13.631162,Kaulsdorf,Marzahn-Hellersdorf
148,150,900092254,11012012,An der Buche (Berlin),"An der Buche, 13465 Berlin, Germany",52.630889,13.284394,Frohnau,Reinickendorf
149,151,900089391,11012012,An der Mühle (Berlin),"Karolinenstraße 1, 13507 Berlin, Germany",52.593835,13.281023,Reinickendorf,Reinickendorf
150,152,900052203,11006006,An der Rehwiese (Berlin),"An der Rehwiese, 14129 Berlin, Germany",52.434115,13.199832,Nikolassee,Steglitz-Zehlendorf
151,153,900091158,11012012,An der Schneise (Berlin),"Heiligenseestraße 8-10, 13503 Berlin, Germany",52.601126,13.246252,Heiligensee,Reinickendorf
152,154,900056105,11004004,An der Urania (Berlin),"Internationale Stele GEGEN DAS VERGESSEN, An d. Urania 22, 10787 Berlin, Germany",52.501076,13.346797,Charlottenburg,Charlottenburg-Wilmersdorf
153,155,900175506,11010010,An der Wuhle (Berlin),"Lindenstraße 67, 12621 Berlin, Germany",52.485174,13.565388,Kaulsdorf,Marzahn-Hellersdorf
154,156,900120023,11002002,Andreasstr./Lange Str. (Berlin),"Andreasstr./Lange Str., 10243 Berlin, Germany",52.512222,13.430918,Friedrichshain,Friedrichshain-Kreuzberg
155,157,900049372,11006006,Andréezeile (Berlin),"Andréezeile, 14165 Berlin, Germany",52.410339,13.26611,Zehlendorf,Steglitz-Zehlendorf
156,158,900180528,11009009,Anemonenstr. (Berlin),"Anemonenstr., 12559 Berlin, Germany",52.444048,13.593596,Altglienicke,Treptow-Köpenick
157,159,900070405,11008008,Ankogelweg (Berlin),"Mariendorfer Damm 393, 12107 Berlin, Germany",52.419526,13.398332,Britz,Neukölln
158,160,900193504,11009009,Anna-Seghers-Str. (Berlin),"Anna-Seghers-Straße 117, 12489 Berlin, Germany",52.435544,13.543867,Adlershof,Treptow-Köpenick
159,161,900195506,11009009,Anne-Frank-Str. (Berlin),"Anne-Frank-Str., 12524 Berlin, Germany",52.409152,13.53442,Altglienicke,Treptow-Köpenick
160,162,900038151,11005005,Annenweg (Berlin),"Annenweg, 14089 Berlin, Germany",52.481452,13.173754,Gatow,Spandau
161,163,900184505,11009009,Annweilerweg (Berlin),"Annweilerweg, 12559 Berlin, Germany",52.414959,13.667316,Altglienicke,Treptow-Köpenick
162,164,900009156,11001001,Antwerpener Str. (Berlin),"Antwerpener Str., 13353 Berlin, Germany",52.548683,13.348703,Gesundbrunnen,Mitte
163,165,900066301,11006006,Appenzeller Str. (Berlin),"Goerzallee 120, 12207 Berlin, Germany",52.421917,13.298507,Lichterfelde,Steglitz-Zehlendorf
164,166,900087154,11012012,Aristide-Briand-Brücke (Berlin),"Kurt-Schumacher-Damm 168, 13405 Berlin, Germany",52.554391,13.306381,Reinickendorf,Reinickendorf
165,167,900171504,11010010,Arnfriedstr. (Berlin),"Arnfriedstr., 12683 Berlin, Germany",52.48441,13.560174,Biesdorf,Marzahn-Hellersdorf
166,168,900083103,11008008,Arnikaweg (Berlin),"Arnikaweg, 12357 Berlin, Germany",52.42989,13.47768,Gropiusstadt,Neukölln
167,169,900051353,11004004,Arnimallee (Berlin),"Arnimallee, 14195 Berlin, Germany",52.457847,13.299361,Grunewald,Charlottenburg-Wilmersdorf
168,170,900130510,11003003,Arnold-Zweig-Str. (Berlin),"Arnold-Zweig-Str., 13189 Berlin, Germany",52.562832,13.421839,Pankow,Pankow
169,171,900085101,11012012,Aroser Allee/Gotthardstr. (Berlin),"Aroser Allee 118, 13407 Berlin, Germany",52.567497,13.351238,Reinickendorf,Reinickendorf
170,172,900070457,11008008,Asbestweg (Berlin),"Asbestweg, 12349 Berlin, Germany",52.421332,13.415178,Britz,Neukölln
171,173,900083205,11008008,Ascherslebener Weg (Berlin),"Ascherslebener Weg, 12355 Berlin, Germany",52.410581,13.47981,Rudow,Neukölln
172,174,900027263,11005005,Ashdodstr. (Berlin),"Rauchstraße 30, 13587 Berlin, Germany",52.560045,13.220606,Falkenhagener Feld,Spandau
173,175,900029155,11005005,Askanierring (Berlin),"Askanierring, 13583 Berlin, Germany",52.54595,13.193387,Falkenhagener Feld,Spandau
174,176,900066151,11006006,Asternplatz (Berlin),"Berlin, Asternplatz, 12203 Berlin, Germany",52.449442,13.303918,Dahlem,Steglitz-Zehlendorf
175,177,900096314,11012012,Atrium (Berlin),"Atrium, 13435 Berlin, Germany",52.600937,13.35326,Märkisches Viertel,Reinickendorf
176,178,900068341,11007007,Attilaplatz (Berlin),"Berliner Toilette Attilaplatz, Attilastraße, Manteuffelstraße, 12105 Berlin, Germany",52.455851,13.375706,Mariendorf,Tempelhof-Schöneberg
177,179,900160530,11011011,Atzpodienstr. (Berlin),"Atzpodienstr., 10365 Berlin, Germany",52.512519,13.492773,Alt-Hohen-Schönhausen,Lichtenberg
178,180,900134012,11003003,Aubertstr. (Berlin),"Blankenfelder Str. 101, 13127 Berlin, Germany",52.60838,13.415636,Französisch Buchholz,Pankow
179,181,900014104,11002002,Audre-Lorde-Str. (Berlin),"Audre-Lorde-Str., 10997 Berlin, Germany",52.505633,13.432015,Kreuzberg,Friedrichshain-Kreuzberg
180,182,900083204,11008008,August-Froehlich-Str. (Berlin),"August-Froehlich-Str., 12357 Berlin, Germany",52.424164,13.51405,Gropiusstadt,Neukölln
181,183,900086156,11012012,Auguste-Viktoria-Allee/Quäkerstr. (Berlin),"Auguste-Viktoria-Allee/Quäkerstr., 13403 Berlin, Germany",52.572064,13.308512,Borsigwalde,Reinickendorf
182,184,900060154,11006006,Auguste-Viktoria-Klinikum (Berlin),"Rubensstraße 125, 12157 Berlin, Germany",52.463204,13.344684,Steglitz,Steglitz-Zehlendorf
183,185,900060105,11006006,Auguste-Viktoria-Klinikum Süd (Berlin),"Thorwaldsenstraße 33, 12157 Berlin, Germany",52.460328,13.346302,Steglitz,Steglitz-Zehlendorf
184,186,900175518,11010010,Aurorafalterweg (Berlin),"Aurorafalterweg, 12683 Berlin, Germany",52.501309,13.561378,Biesdorf,Marzahn-Hellersdorf
185,187,900038256,11005005,Außenweg (Berlin),"Außenweg, 14089 Berlin, Germany",52.485183,13.135532,Gatow,Spandau
